id,text,username,hashtags,created_at,user followers count,replycount,retweetcount,likecount,quotecount,language,quotedtweet,inReplyToTweetId,inReplyToUser,mentionedUsers
1525952091084435456,"India lifts the Thomas cup first time in history 🏆 
yay!!

#ThomasCup2022 #Badminton #India",akaHarshitJain,"['ThomasCup2022', 'Badminton', 'India']",2022-05-15 21:31:43+00:00,9,0,0,0,0,en,,,,"India lifts the Thomas cup first time in history 🏆 
yay!!

#ThomasCup2022 #Badminton #India"
1525938352490356736,"India lifts the Thomas cup trophy for the first time in history
#Indianbadmintonteam #India #Badminton #TeamIndia",BivashP48769083,"['Indianbadmintonteam', 'India', 'Badminton', 'TeamIndia']",2022-05-15 20:37:08+00:00,250,0,1,0,0,en,,,,"India lifts the Thomas cup trophy for the first time in history
#Indianbadmintonteam #India #Badminton #TeamIndia"
1525917182386790400,"This year I have actually not watched much of #IPL. It's pretty much the same stuff....too many matches...too long tournament and nothing new to offer. 
I have actually gotten #BoredWithCricket with an exception of big ICC trophies.
#ThomasCup #India",EnoughIndia,"['IPL', 'BoredWithCricket', 'ThomasCup', 'India']",2022-05-15 19:13:01+00:00,527,1,0,1,0,en,,,,"This year I have actually not watched much of #IPL. It's pretty much the same stuff....too many matches...too long tournament and nothing new to offer. 
I have actually gotten #BoredWithCricket with an exception of big ICC trophies.
#ThomasCup #India"
1525911738037805056,"@mirabai_chanu Gr8 for #India winning #ThomasCup 

   Determination ; Resolve and Coaching makes a Big Difference

#HappyContendedLiving 

#LifeIsMultidimensional",AMBER_DUTA,"['India', 'ThomasCup', 'HappyContendedLiving', 'LifeIsMultidimensional']",2022-05-15 18:51:23+00:00,35,0,0,0,0,en,,1.5257777630297907e+18,https://twitter.com/mirabai_chanu,"@mirabai_chanu Gr8 for #India winning #ThomasCup 

   Determination ; Resolve and Coaching makes a Big Difference

#HappyContendedLiving 

#LifeIsMultidimensional"
1525907039737655296,"Congratulations to National Badminton team of India for won the #ThomasCup2022 First time in History of sport fertinity and feel #India proud.
#ThomasCup #Badminton #Champions 
#TeamIndia History Created",iaman_chauhan,"['ThomasCup2022', 'India', 'ThomasCup', 'Badminton', 'Champions', 'TeamIndia']",2022-05-15 18:32:42+00:00,22,0,1,2,0,en,,,,"Congratulations to National Badminton team of India for won the #ThomasCup2022 First time in History of sport fertinity and feel #India proud.
#ThomasCup #Badminton #Champions 
#TeamIndia History Created"
1525905387290910720,"Analysis: Sports and its effect on education...
Earlier GK book used to inform us that #ThomasCup is related to badminton. Now, with India lifting its maiden Thomas Cup, i guess people don't have to look into GK book anymore to know about it.
#india #Champions #ThomasCup2022",n_soumik_01,"['ThomasCup', 'india', 'Champions', 'ThomasCup2022']",2022-05-15 18:26:08+00:00,49,0,1,5,0,en,,,,"Analysis: Sports and its effect on education...
Earlier GK book used to inform us that #ThomasCup is related to badminton. Now, with India lifting its maiden Thomas Cup, i guess people don't have to look into GK book anymore to know about it.
#india #Champions #ThomasCup2022"
1525897553513836545,"No media showing our National Anthem at Thomas Cup Podium ceremony! 🤷
Can I know why?????
@BAI_Media @Media_SAI #ThomasCup2022 #India 
#ThomasCup",SrikarAnanthula,"['ThomasCup2022', 'India', 'ThomasCup']",2022-05-15 17:55:01+00:00,47,0,0,0,0,en,,,,"No media showing our National Anthem at Thomas Cup Podium ceremony! 🤷
Can I know why?????
@BAI_Media @Media_SAI #ThomasCup2022 #India 
#ThomasCup"
1525896880747839488,"Today is the day of India we won Thomas Cup First in History as an Indian I congratulate the winner to make us proud feeling. 

#ThomasCup2022 #TeamIndia #badmintonindia #India #Champions #ThomasCupOnSports18",HardikVora6,"['ThomasCup2022', 'TeamIndia', 'badmintonindia', 'India', 'Champions', 'ThomasCupOnSports18']",2022-05-15 17:52:20+00:00,41,0,0,0,0,en,,,,"Today is the day of India we won Thomas Cup First in History as an Indian I congratulate the winner to make us proud feeling. 

#ThomasCup2022 #TeamIndia #badmintonindia #India #Champions #ThomasCupOnSports18"
1525894460206264320,"@KulwinderSing Team went to #sincityofasia with purpose and realised much awaited dream come true to any #badminton player, made #india proud

Congratulations #badmintonindia @BadmintonIndia on winning #ThomasCup 💐",sdahagam,"['sincityofasia', 'badminton', 'india', 'badmintonindia', 'ThomasCup']",2022-05-15 17:42:43+00:00,130,0,0,1,0,en,,1.525808118566822e+18,https://twitter.com/KulwinderSing,"@KulwinderSing Team went to #sincityofasia with purpose and realised much awaited dream come true to any #badminton player, made #india proud

Congratulations #badmintonindia @BadmintonIndia on winning #ThomasCup 💐"
1525892866794409986,"Congratulation ... 🎉.
Thomas cup is coming home today.
Congratulations Team India 🇮🇳
#ThomasCup #India #JammuKashmir #bhadarwahdelights #chenabtravellers #Jammu",guptasonug,"['ThomasCup', 'India', 'JammuKashmir', 'bhadarwahdelights', 'chenabtravellers', 'Jammu']",2022-05-15 17:36:23+00:00,35,0,1,0,0,en,,,,"Congratulation ... 🎉.
Thomas cup is coming home today.
Congratulations Team India 🇮🇳
#ThomasCup #India #JammuKashmir #bhadarwahdelights #chenabtravellers #Jammu"
1525888788513189888,"India beat 14-time champions Indonesia to win the Thomas Cup for the first time.
#India 
#Indonesia 
#ThomasCup2022 
Proud moment for us

#JaiHind 
#BharatMataKiJai",Indianbhartiya5,"['India', 'Indonesia', 'ThomasCup2022', 'JaiHind', 'BharatMataKiJai']",2022-05-15 17:20:11+00:00,90,0,1,1,0,en,,,,"India beat 14-time champions Indonesia to win the Thomas Cup for the first time.
#India 
#Indonesia 
#ThomasCup2022 
Proud moment for us

#JaiHind 
#BharatMataKiJai"
1525884811763662849,"HISTORY🇮🇳CREATED !
Congratulations to the Indian men’s badminton team’s for winning the Thomas Cup! #India
#TrustTheProcess
#Badminton
#ThomasCup",milan8460,"['India', 'TrustTheProcess', 'Badminton', 'ThomasCup']",2022-05-15 17:04:23+00:00,1834,0,1,43,0,en,,,,"HISTORY🇮🇳CREATED !
Congratulations to the Indian men’s badminton team’s for winning the Thomas Cup! #India
#TrustTheProcess
#Badminton
#ThomasCup"
1525882249685893121,"Congratulations to the Indian men’s badminton team’s for winning the Thomas Cup!!

#ThomasCup
#India 🇮🇳",NabheWalaRaman,"['ThomasCup', 'India']",2022-05-15 16:54:12+00:00,2864,0,0,2,0,en,,,,"Congratulations to the Indian men’s badminton team’s for winning the Thomas Cup!!

#ThomasCup
#India 🇮🇳"
1525882037768527880,"@pallavict @narendramodi #India🇮🇳 won highest medals in #TokyoOlympics2021👏
#India🇮🇳 won highest medals in #ParaOlympics2021👏
#India🇮🇳 won #ThomasCup for first time in 73 years👏

credit goes to all players but some credit goes to Indian government too for providing best sporting facilities &amp; support👍",Mittul_253,"['India', 'TokyoOlympics2021', 'India', 'ParaOlympics2021', 'India', 'ThomasCup']",2022-05-15 16:53:21+00:00,141,0,1,10,0,en,,1.5258375536935076e+18,https://twitter.com/pallavict,"@pallavict @narendramodi #India🇮🇳 won highest medals in #TokyoOlympics2021👏
#India🇮🇳 won highest medals in #ParaOlympics2021👏
#India🇮🇳 won #ThomasCup for first time in 73 years👏

credit goes to all players but some credit goes to Indian government too for providing best sporting facilities &amp; support👍"
1525877079715196929,Let us congratulate our Indian Team on their victory in #ThomasCup2022 #ThomasCup #India 🤩🤩,actingpassion30,"['ThomasCup2022', 'ThomasCup', 'India']",2022-05-15 16:33:39+00:00,132,0,0,2,0,en,,,,Let us congratulate our Indian Team on their victory in #ThomasCup2022 #ThomasCup #India 🤩🤩
1525875273022836736,"You know what's sad?

That most teenagers in India will recognize in seconds the three men selling Oral Cancer, but few very will recognize the hard working champions who won us our first ever Thomas Cup today!

#India #ThomasCup #Tobacco",Gautaamm,"['India', 'ThomasCup', 'Tobacco']",2022-05-15 16:26:29+00:00,3304,3,6,67,1,en,,,,"You know what's sad?

That most teenagers in India will recognize in seconds the three men selling Oral Cancer, but few very will recognize the hard working champions who won us our first ever Thomas Cup today!

#India #ThomasCup #Tobacco"
1525872973902938112,Congratulations #India for the first ever जियो शेर #ThomasCup.,Kuldeep63109491,"['India', 'ThomasCup']",2022-05-15 16:17:20+00:00,168,0,0,0,0,en,,,,Congratulations #India for the first ever जियो शेर #ThomasCup.
1525871911867019265,What a day for Indian Badminton and this time it’s the men 👏🏽👏🏽👏🏽 incredible achievement boys .. champs 👏🏽👏🏽 @srikidambi @BAI_Media #ThomasCup2022 #PROUD #indin #India #ThomasCup #ThomasCupOnSports18 #ThomasUberCup2022 #ThomasAndUberCups2022,anujanand434,"['ThomasCup2022', 'PROUD', 'indin', 'India', 'ThomasCup', 'ThomasCupOnSports18', 'ThomasUberCup2022', 'ThomasAndUberCups2022']",2022-05-15 16:13:07+00:00,10,0,1,0,0,en,,,,What a day for Indian Badminton and this time it’s the men 👏🏽👏🏽👏🏽 incredible achievement boys .. champs 👏🏽👏🏽 @srikidambi @BAI_Media #ThomasCup2022 #PROUD #indin #India #ThomasCup #ThomasCupOnSports18 #ThomasUberCup2022 #ThomasAndUberCups2022
1525868188738629634,Wooow.. So #India clinched a historic feat... #ThomasCup win.. A truly dream come true for India Badminton 🏸,ishivamjha,"['India', 'ThomasCup']",2022-05-15 15:58:20+00:00,40,0,0,1,0,en,,,,Wooow.. So #India clinched a historic feat... #ThomasCup win.. A truly dream come true for India Badminton 🏸
1525868084359499781,"History scripted in Bangkok!

First-time finalists #India🇮🇳beat 14-times champion #Indonesia 3-0 in the #ThomasCup finals after #KidambiSrikanth beat Jonathan Christie by 21-15, 23-21 in the final match! 
 
What a historic day!",Vinod46691305,"['India', 'Indonesia', 'ThomasCup', 'KidambiSrikanth']",2022-05-15 15:57:55+00:00,129,0,0,2,0,en,,,,"History scripted in Bangkok!

First-time finalists #India🇮🇳beat 14-times champion #Indonesia 3-0 in the #ThomasCup finals after #KidambiSrikanth beat Jonathan Christie by 21-15, 23-21 in the final match! 
 
What a historic day!"
1525867038597492743,Congratulations Team India for winning the Thomas Cup ... Proud Moment. #ThomasCup #India  🇮🇳 Jai hind,pawanmalikgiti,"['ThomasCup', 'India']",2022-05-15 15:53:45+00:00,10675,0,0,0,0,en,,,,Congratulations Team India for winning the Thomas Cup ... Proud Moment. #ThomasCup #India  🇮🇳 Jai hind
1525866927410774017,Congratulations Team India for winning the Thomas Cup ... Proud Moment. #ThomasCup #India  🇮🇳 Jai hind,Jhaanji035,"['ThomasCup', 'India']",2022-05-15 15:53:19+00:00,118,0,0,0,0,en,,,,Congratulations Team India for winning the Thomas Cup ... Proud Moment. #ThomasCup #India  🇮🇳 Jai hind
1525864209979940864,"@airnewsalerts @Meghna_venture @narendramodi #India🇮🇳 won highest medals in #TokyoOlympics2021👏
#India🇮🇳 won highest medals in #ParaOlympics2021👏
#India🇮🇳 won #ThomasCup for first time in 73 years👏

credit goes to all players but some credit goes to Indian government too for providing best sporting facilities &amp; support👍",Mittul_253,"['India', 'TokyoOlympics2021', 'India', 'ParaOlympics2021', 'India', 'ThomasCup']",2022-05-15 15:42:31+00:00,141,0,0,0,0,en,,1.5258369292958597e+18,https://twitter.com/airnewsalerts,"@airnewsalerts @Meghna_venture @narendramodi #India🇮🇳 won highest medals in #TokyoOlympics2021👏
#India🇮🇳 won highest medals in #ParaOlympics2021👏
#India🇮🇳 won #ThomasCup for first time in 73 years👏

credit goes to all players but some credit goes to Indian government too for providing best sporting facilities &amp; support👍"
1525863852734304263,"Many congratulations to Team India for the massive victory moment for Indian badminton at The Thomas Cup! 😃👏🇮🇳🏆💞
#ThomasCup2022 #ThomasCup #TUC20222 #India",Abhishek02jeet,"['ThomasCup2022', 'ThomasCup', 'TUC20222', 'India']",2022-05-15 15:41:06+00:00,1,0,0,0,0,en,,,,"Many congratulations to Team India for the massive victory moment for Indian badminton at The Thomas Cup! 😃👏🇮🇳🏆💞
#ThomasCup2022 #ThomasCup #TUC20222 #India"
1525857550348206086,A historic moment in Indian badminton👏👏Thomas cup comes to India for the first time. Well done Indian boys for making impossible possible. #Badminton #ThomasAndUberCups2022 #India #ThomasCup #TeamIndia #Indian,mihirranjan,"['Badminton', 'ThomasAndUberCups2022', 'India', 'ThomasCup', 'TeamIndia', 'Indian']",2022-05-15 15:16:03+00:00,72,0,0,1,0,en,,,,A historic moment in Indian badminton👏👏Thomas cup comes to India for the first time. Well done Indian boys for making impossible possible. #Badminton #ThomasAndUberCups2022 #India #ThomasCup #TeamIndia #Indian
1525856529932783617,"Congratulations to these history-makers on being crowned the Thomas Cup champions for the first ever time. Such a proud moment for the country. 🇮🇳🥇 #Badminton #ThomasCup2022
 #India🇮🇳 #Indianteam 🇮🇳♥️",BhakerAnkit,"['Badminton', 'ThomasCup2022', 'India', 'Indianteam']",2022-05-15 15:12:00+00:00,17,0,0,0,0,en,,,,"Congratulations to these history-makers on being crowned the Thomas Cup champions for the first ever time. Such a proud moment for the country. 🇮🇳🥇 #Badminton #ThomasCup2022
 #India🇮🇳 #Indianteam 🇮🇳♥️"
1525856189145239552,"Many congratulations 🎉 to the badminton team #India on winning prestigious award #ThomasCup after 73 years!
#ThomasCup2022",SolvingEraa,"['India', 'ThomasCup', 'ThomasCup2022']",2022-05-15 15:10:39+00:00,17,0,0,1,0,en,,,,"Many congratulations 🎉 to the badminton team #India on winning prestigious award #ThomasCup after 73 years!
#ThomasCup2022"
1525854964438147072,"थॉमस कप विजेता भारतीय बैडमिंटन टीम को एक करोड़ देगा बैडमिंटन संघ।
#ThomasCup #India",univartaindia1,"['ThomasCup', 'India']",2022-05-15 15:05:47+00:00,793,0,0,2,0,hi,,,,"थॉमस कप विजेता भारतीय बैडमिंटन टीम को एक करोड़ देगा बैडमिंटन संघ।
#ThomasCup #India"
1525853625905401856,Thomas Cup. Congratulations 👏 #India,dreamer_bony,['India'],2022-05-15 15:00:28+00:00,752,0,0,0,0,en,,,,Thomas Cup. Congratulations 👏 #India
1525853581169270784,"Congratulation, men’s badminton team #India 
to wins Thomas Cup title for first time ever.
#ThomasCup2022",finanalytic,"['India', 'ThomasCup2022']",2022-05-15 15:00:17+00:00,13,0,1,1,0,en,,,,"Congratulation, men’s badminton team #India 
to wins Thomas Cup title for first time ever.
#ThomasCup2022"
1525850593964675077,"Proud moment for all Indians. Congratulations to Indian badminton team, for winning this year's Thomas Cup #india #congratulations",KalpeshHote,"['india', 'congratulations']",2022-05-15 14:48:25+00:00,4,0,0,0,0,en,,,,"Proud moment for all Indians. Congratulations to Indian badminton team, for winning this year's Thomas Cup #india #congratulations"
